"id","reference","CellID","ItClust","Seurat","SingleCellNet","SingleR"
"11805","X819369","BoneMarrow",0,1,1,1,1
"11806","X819404","BoneMarrow",1,0,1,0.9,1
"11807","X819407","BoneMarrow",0,0,1,1,1
"11808","X819669","BoneMarrow",0,1,1,1,1
"11809","X819703","BoneMarrow",0,0,1,1,1
"11810","X819835","BoneMarrow",0.8,0.8,0,0,1
"11811","X819838","BoneMarrow",1,1,1,1,1
"11812","X82007","BoneMarrow",0,1,1,1,1
"11813","X820115","BoneMarrow",0,0,1,1,1
"11814","X820176","BoneMarrow",0,0,1,1,1
"11815","X820198","BoneMarrow",0,0,1,1,1
"11816","X820219","BoneMarrow",0,0,1,1,1
"11817","X820256","BoneMarrow",1,1,1,1,1
"11818","X820451","BoneMarrow",1,0,1,1,1
"11819","X820498","BoneMarrow",1,0,1,1,1
"11820","X820525","BoneMarrow",0,0,1,1,1
"11821","X820540","BoneMarrow",1,0,1,1,1
"11822","X820597","BoneMarrow",1,0,1,1,1
"11823","X82060","BoneMarrow",1,1,0.9,1,1
"11824","X820605","BoneMarrow",0,0,0.9,0.7,0
"11825","X82062","BoneMarrow",1,0,0,1,0
"11826","X82065","BoneMarrow",1,1,1,1,1
"11827","X820662","BoneMarrow",0,0,0.9,1,0
"11828","X820733","BoneMarrow",0,0.1,0.7,0.6,0
"11829","X820757","BoneMarrow",0,1,1,1,1
"11830","X821120","BoneMarrow",0,1,1,1,1
"11831","X821197","BoneMarrow",0,1,1,1,1
"11832","X821205","BoneMarrow",0,1,1,1,1
"11833","X821206","BoneMarrow",1,1,1,1,1
"11834","X82126","BoneMarrow",1,1,1,1,1
"11835","X821470","BoneMarrow",0.5,0,1,0.9,1
"11836","X821598","BoneMarrow",1,1,1,1,1
"11837","X821649","BoneMarrow",1,1,1,1,1
"11838","X821692","BoneMarrow",1,1,1,1,1
"11839","X821705","BoneMarrow",0.4,1,1,1,1
"11840","X82173","BoneMarrow",0,0,0.2,0,0
"11841","X822102","BoneMarrow",1,1,1,1,1
"11842","X822135","BoneMarrow",0,0,1,0,0
"11843","X822214","BoneMarrow",0.9,1,1,1,1
"11844","X822332","BoneMarrow",0.95,1,0.2,1,1
"11845","X822363","BoneMarrow",1,1,1,1,1
"11846","X822473","BoneMarrow",0,0.5,0.4,0.9,0
"11847","X822520","BoneMarrow",0.05,1,1,1,1
"11848","X822533","BoneMarrow",0,0,0.5,0.9,0
"11849","X822568","BoneMarrow",1,0,1,1,1
"11850","X822641","BoneMarrow",1,0,0.9,1,1
"11851","X822697","BoneMarrow",1,0,1,1,1
"11852","X822792","BoneMarrow",1,0,1,1,1
"11853","X822859","BoneMarrow",0.95,0,1,0.8,1
"11854","X822863","BoneMarrow",1,0,1,1,1
"11855","X822926","BoneMarrow",0,0,1,1,1
"11856","X823234","BoneMarrow",1,0,1,0.8,1
"11857","X823493","BoneMarrow",1,0,1,1,1
"11858","X823540","BoneMarrow",1,1,1,1,1
"11859","X823568","BoneMarrow",1,1,1,1,1
"11860","X823605","BoneMarrow",0,0,1,1,1
"11861","X823611","BoneMarrow",1,1,1,1,1
"11862","X82365","BoneMarrow",0.3,0,1,1,1
"11863","X823688","BoneMarrow",1,1,1,1,1
"11864","X823691","BoneMarrow",1,1,1,1,1
"11865","X823769","BoneMarrow",0.7,0,1,1,1
"11866","X823799","BoneMarrow",1,1,1,1,1
"11867","X823920","BoneMarrow",0,1,1,1,0.9
"11868","X824031","BoneMarrow",0,1,1,1,1
"11869","X824042","BoneMarrow",1,1,1,1,1
"11870","X824159","BoneMarrow",0,1,0,0,0.5
"11871","X824181","BoneMarrow",0.5,0.4,1,0.5,1
"11872","X824235","BoneMarrow",0,0,1,0.9,0.8
"11873","X824241","BoneMarrow",1,1,0.1,1,1
"11874","X824242","BoneMarrow",0,0,1,1,1
"11875","X824272","BoneMarrow",0,1,0,1,1
"11876","X824309","BoneMarrow",0,0,1,1,1
"11877","X824311","BoneMarrow",1,1,1,1,1
"11878","X824377","BoneMarrow",0.9,0,1,1,1
"11879","X824413","BoneMarrow",0,0.4,1,1,1
"11880","X824434","BoneMarrow",0,0,1,1,1
"11881","X824435","BoneMarrow",1,0,1,1,1
"11882","X824478","BoneMarrow",0,0,1,1,0.2
"11883","X824496","BoneMarrow",1,0,0,0,0
"11884","X824584","BoneMarrow",1,0,1,1,1
"11885","X824626","BoneMarrow",0,0,1,1,1
"11886","X824637","BoneMarrow",0,0,0.8,1,1
"11887","X824786","BoneMarrow",1,1,1,1,1
"11888","X824908","BoneMarrow",0,0,1,1,1
"11889","X824978","BoneMarrow",0,0,1,1,1
"11890","X825062","BoneMarrow",1,1,1,1,1
"11891","X825178","BoneMarrow",0,0,1,1,1
"11892","X825230","BoneMarrow",1,0,1,1,1
"11893","X825245","BoneMarrow",0,0,1,1,1
"11894","X825256","BoneMarrow",0,1,1,1,0
"11895","X825393","BoneMarrow",0.4,0,1,1,0.8
"11896","X825417","BoneMarrow",1,1,1,1,1
"11897","X825450","BoneMarrow",1,1,1,1,1
"11898","X825510","BoneMarrow",0,1,1,1,1
"11899","X825543","BoneMarrow",1,1,1,1,1
"11900","X825554","BoneMarrow",0,0.2,1,1,1
"11901","X825559","BoneMarrow",1,1,1,1,1
"11902","X82564","BoneMarrow",0.8,1,1,1,1
"11903","X825720","BoneMarrow",0,0,1,1,1
"11904","X82579","BoneMarrow",1,0,1,1,1
"11905","X825822","BoneMarrow",0,0,1,1,1
"11906","X825837","BoneMarrow",0,0,1,1,1
"11907","X825934","BoneMarrow",0.8,0,1,1,1
"11908","X825976","BoneMarrow",0,0,1,1,1
"11909","X826012","BoneMarrow",0.75,0,1,1,1
"11910","X826031","BoneMarrow",0,1,1,1,1
"11911","X82608","BoneMarrow",0.3,1,1,1,1
"11912","X826087","BoneMarrow",1,0,1,1,1
"11913","X8261","BoneMarrow",1,0,1,1,1
"11914","X82612","BoneMarrow",0,1,1,1,1
"11915","X826163","BoneMarrow",1,1,1,1,1
"11916","X82620","BoneMarrow",0,0,1,1,1
"11917","X826216","BoneMarrow",0.8,1,1,1,1
"11918","X826265","BoneMarrow",1,1,0.1,1,1
"11919","X8263","BoneMarrow",0,0,1,1,1
"11920","X82635","BoneMarrow",0,0,1,1,1
"11921","X826353","BoneMarrow",0,0,1,1,1
"11922","X826368","BoneMarrow",0.6,0,1,1,1
"11923","X826396","BoneMarrow",1,1,1,1,1
"11924","X826549","BoneMarrow",0,0,1,1,1
"11925","X826755","BoneMarrow",1,0.8,0.9,1,1
"11926","X826792","BoneMarrow",0.7,0,0.9,0,0
"11927","X826834","BoneMarrow",0,1,1,0,1
"11928","X826846","BoneMarrow",1,1,1,1,1
"11929","X826869","BoneMarrow",1,0,1,1,1
"11930","X826878","BoneMarrow",1,1,1,1,1
"11931","X826893","BoneMarrow",0.6,0,1,1,1
"11932","X826947","BoneMarrow",0.05,0,1,1,1
"11933","X82700","BoneMarrow",1,0,1,1,1
"11934","X827113","BoneMarrow",1,0,1,1,0.9
"11935","X827171","BoneMarrow",0,0,1,1,1
"11936","X827353","BoneMarrow",1,1,1,1,1
"11937","X827522","BoneMarrow",0.9,1,1,1,1
"11938","X827629","BoneMarrow",0.9,0,1,1,1
"11939","X827641","BoneMarrow",1,1,1,1,1
"11940","X82770","BoneMarrow",0,0,1,0,1
"11941","X827775","BoneMarrow",1,0,1,1,1
"11942","X827899","BoneMarrow",0.5,0,1,1,1
"11943","X827902","BoneMarrow",0,1,1,1,1
"11944","X827930","BoneMarrow",0,0,1,1,1
"11945","X82802","BoneMarrow",1,0,1,1,1
"11946","X828030","BoneMarrow",1,1,1,1,1
"11947","X828064","BoneMarrow",0,0,0,0,0
"11948","X828142","BoneMarrow",0,0,1,1,1
"11949","X828257","BoneMarrow",0.25,0,1,1,1
"11950","X82845","BoneMarrow",0,0,0.4,1,0.6
"11951","X828486","BoneMarrow",1,0,1,1,1
"11952","X828517","BoneMarrow",1,0,1,1,1
"11953","X828568","BoneMarrow",1,1,1,1,1
"11954","X828761","BoneMarrow",1,0,1,1,1
"11955","X828799","BoneMarrow",1,1,1,1,1
"11956","X828834","BoneMarrow",0,0.3,0,1,0
"11957","X82887","BoneMarrow",1,1,1,1,1
"11958","X828917","BoneMarrow",1,1,1,1,1
"11959","X828957","BoneMarrow",0.1,0,1,1,1
"11960","X828994","BoneMarrow",1,0,1,1,1
"11961","X829185","BoneMarrow",0.1,1,1,1,1
"11962","X829196","BoneMarrow",0.55,1,1,1,1
"11963","X829204","BoneMarrow",1,0,1,1,1
"11964","X829289","BoneMarrow",1,0,1,1,1
"11965","X829302","BoneMarrow",0.8,1,1,1,1
"11966","X829328","BoneMarrow",0,0.2,1,1,1
"11967","X829392","BoneMarrow",0,0.1,1,0.7,0
"11968","X829407","BoneMarrow",0,0,1,1,1
"11969","X82941","BoneMarrow",0.7,0,1,1,1
"11970","X82943","BoneMarrow",1,1,1,1,1
"11971","X829468","BoneMarrow",0,0,1,1,1
"11972","X829543","BoneMarrow",0,0,1,1,1
"11973","X829621","BoneMarrow",0,1,1,1,1
"11974","X829686","BoneMarrow",0.2,1,1,0.9,0
"11975","X829688","BoneMarrow",1,0,1,1,1
"11976","X829781","BoneMarrow",0,1,1,1,1
"11977","X829788","BoneMarrow",0.3,1,1,1,1
"11978","X829870","BoneMarrow",0,0,1,1,1
"11979","X829926","BoneMarrow",1,0,1,1,1
"11980","X829949","BoneMarrow",1,1,1,1,1
"11981","X829966","BoneMarrow",1,1,1,1,1
"11982","X830010","BoneMarrow",1,1,1,1,1
"11983","X83002","BoneMarrow",0,0,1,1,0.3
"11984","X830117","BoneMarrow",0,0,0.9,1,1
"11985","X830228","BoneMarrow",0,0,1,1,1
"11986","X830268","BoneMarrow",0,1,1,1,0
"11987","X830269","BoneMarrow",0.05,0,1,1,1
"11988","X830298","BoneMarrow",0,1,1,1,1
"11989","X830532","BoneMarrow",0,NA,1,1,1
"11990","X830537","BoneMarrow",0,0,1,1,1
"11991","X830540","BoneMarrow",0.3,1,1,1,1
"11992","X830550","BoneMarrow",1,1,1,1,1
"11993","X830611","BoneMarrow",0.4,0,1,1,1
"11994","X830629","BoneMarrow",0,1,1,1,0.3
"11995","X830655","BoneMarrow",1,1,1,1,1
"11996","X830696","BoneMarrow",0.5,0,1,1,1
"11997","X830728","BoneMarrow",0,0.6,1,1,1
"11998","X830821","BoneMarrow",0,0,0,0,0
"11999","X830871","BoneMarrow",0,1,1,1,1
"12000","X830941","BoneMarrow",0,0.5,1,0.1,0
"12001","X830967","BoneMarrow",0,0,1,1,1
"12002","X831010","BoneMarrow",0,0,1,1,1
"12003","X83127","BoneMarrow",0.4,0,1,1,0.8
"12004","X83130","BoneMarrow",0.9,1,1,1,1
"12005","X831383","BoneMarrow",1,0,1,1,1
"12006","X831412","BoneMarrow",1,1,1,1,0.9
"12007","X831454","BoneMarrow",1,1,1,1,1
"12008","X831497","BoneMarrow",0,0,1,1,1
"12009","X831592","BoneMarrow",0,0.9,1,1,1
"12010","X831597","BoneMarrow",0,0.9,0.7,1,0.9
"12011","X831656","BoneMarrow",0,0,1,1,1
"12012","X831708","BoneMarrow",1,1,1,1,1
"12013","X831849","BoneMarrow",1,1,1,1,1
"12014","X831872","BoneMarrow",1,1,0.1,0,1
"12015","X8319","BoneMarrow",0,0,1,1,1
"12016","X831942","BoneMarrow",0.8,1,0.5,0.5,1
"12017","X832000","BoneMarrow",0,0,0.5,1,1
"12018","X832008","BoneMarrow",0,0,0,0,0
"12019","X832140","BoneMarrow",0,0,1,1,0
"12020","X832141","BoneMarrow",0,1,1,1,0.6
"12021","X832220","BoneMarrow",0.7,0,1,1,1
"12022","X832251","BoneMarrow",1,1,0.8,1,1
"12023","X83227","BoneMarrow",1,0,1,1,1
"12024","X832327","BoneMarrow",1,0,1,1,1
"12025","X832468","BoneMarrow",0,0,0.8,1,0
"12026","X832471","BoneMarrow",0,0,0.8,1,1
"12027","X832633","BoneMarrow",0,0.9,1,1,1
"12028","X832639","BoneMarrow",0,1,1,1,0
"12029","X832666","BoneMarrow",1,0,1,0.9,0.8
"12030","X832678","BoneMarrow",1,1,1,1,1
"12031","X832735","BoneMarrow",1,1,1,1,1
"12032","X832737","BoneMarrow",1,1,1,1,1
"12033","X832778","BoneMarrow",0.6,0,1,1,1
"12034","X832841","BoneMarrow",1,1,1,1,1
"12035","X832856","BoneMarrow",0,0,1,1,1
"12036","X832978","BoneMarrow",0.9,0,1,1,1
"12037","X833157","BoneMarrow",1,1,1,1,1
"12038","X833172","BoneMarrow",0,0,0.9,1,1
"12039","X833335","BoneMarrow",1,0,1,1,1
"12040","X833382","BoneMarrow",0,0,1,1,1
"12041","X833469","BoneMarrow",1,1,1,1,1
"12042","X833556","BoneMarrow",0.4,1,1,1,1
"12043","X833631","BoneMarrow",0.85,0,1,1,1
"12044","X833646","BoneMarrow",0,0,0,0,0
"12045","X833653","BoneMarrow",0,0,0.9,1,1
"12046","X833805","BoneMarrow",0,0.2,0.8,1,0.6
"12047","X83410","BoneMarrow",1,1,1,1,1
"12048","X834117","BoneMarrow",0,0,1,1,1
"12049","X834138","BoneMarrow",0.25,1,1,1,1
"12050","X834162","BoneMarrow",1,1,1,1,1
"12051","X834219","BoneMarrow",1,1,1,1,1
"12052","X83430","BoneMarrow",0,0,1,0.8,0
"12053","X834361","BoneMarrow",0.85,1,1,1,1
"12054","X834376","BoneMarrow",0,1,1,1,1
"12055","X834398","BoneMarrow",1,1,1,1,1
"12056","X834466","BoneMarrow",0,0,1,0.9,0
"12057","X834468","BoneMarrow",0,1,1,1,0.7
"12058","X834486","BoneMarrow",0,0,1,1,1
"12059","X834555","BoneMarrow",0,0.2,1,1,0
"12060","X834620","BoneMarrow",1,1,1,1,1
"12061","X834665","BoneMarrow",1,0,1,1,1
"12062","X8349","BoneMarrow",0.8,0,1,1,1
"12063","X834907","BoneMarrow",1,0,1,1,1
"12064","X834928","BoneMarrow",1,1,1,1,1
"12065","X834952","BoneMarrow",0.1,0,1,1,1
"12066","X834953","BoneMarrow",0.9,0,1,1,1
"12067","X835297","BoneMarrow",0,0,1,1,0.6
"12068","X835413","BoneMarrow",0,0,1,1,1
"12069","X835435","BoneMarrow",1,1,1,1,1
"12070","X83548","BoneMarrow",0.8,1,0.5,1,1
"12071","X835497","BoneMarrow",0.9,0,1,1,1
"12072","X835517","BoneMarrow",1,1,0.8,1,1
"12073","X835538","BoneMarrow",1,1,0.8,1,0.9
"12074","X835539","BoneMarrow",0.15,0,1,1,1
"12075","X835587","BoneMarrow",0,1,1,1,1
"12076","X835621","BoneMarrow",0,0,1,0.6,0.3
"12077","X835641","BoneMarrow",1,1,1,1,1
"12078","X835680","BoneMarrow",1,1,1,1,1
"12079","X835868","BoneMarrow",0.2,0,1,1,1
"12080","X835891","BoneMarrow",0.3,0,1,1,1
"12081","X835909","BoneMarrow",0,1,0.4,1,0
"12082","X835918","BoneMarrow",1,1,1,1,1
"12083","X835955","BoneMarrow",0.8,0,1,1,1
"12084","X835959","BoneMarrow",0,1,1,1,0.8
"12085","X836026","BoneMarrow",1,1,0.9,0.5,0.6
"12086","X836032","BoneMarrow",1,1,1,1,1
"12087","X836073","BoneMarrow",0,0,0,0,0.1
"12088","X836224","BoneMarrow",0,0,0.7,0,0
"12089","X836236","BoneMarrow",0.8,1,1,1,1
"12090","X836251","BoneMarrow",0,1,1,0.2,0
"12091","X836259","BoneMarrow",1,0,1,1,1
"12092","X83628","BoneMarrow",1,1,1,1,1
"12093","X836304","BoneMarrow",0.8,0,1,1,1
"12094","X83645","BoneMarrow",0,0,1,1,1
"12095","X836473","BoneMarrow",0.1,0,1,1,1
"12096","X83648","BoneMarrow",0,0,0.8,1,1
"12097","X836483","BoneMarrow",1,1,1,1,1
"12098","X836526","BoneMarrow",1,1,1,1,1
"12099","X836528","BoneMarrow",0,0,1,1,1
"12100","X836564","BoneMarrow",1,1,1,1,1
"12101","X836605","BoneMarrow",1,1,1,1,1
"12102","X836650","BoneMarrow",1,1,1,1,1
"12103","X836654","BoneMarrow",1,1,1,1,1
"12104","X836714","BoneMarrow",1,0,1,1,1
"12105","X836743","BoneMarrow",0.8,0,1,1,1
"12106","X836774","BoneMarrow",0.15,0,1,1,1
"12107","X836786","BoneMarrow",1,1,1,1,1
"12108","X83689","BoneMarrow",0,1,1,1,1
"12109","X836898","BoneMarrow",1,0,1,1,1
"12110","X83692","BoneMarrow",1,1,1,0.2,0
"12111","X836924","BoneMarrow",1,1,1,1,1
"12112","X836931","BoneMarrow",1,0,1,1,1
"12113","X836978","BoneMarrow",1,1,1,1,1
"12114","X837132","BoneMarrow",0,NA,0.1,1,1
"12115","X837257","BoneMarrow",1,1,1,1,1
"12116","X83726","BoneMarrow",0,0,1,1,1
"12117","X837353","BoneMarrow",1,1,1,1,1
"12118","X8374","BoneMarrow",0.9,0,1,1,1
"12119","X837417","BoneMarrow",0,1,0.2,1,1
"12120","X837430","BoneMarrow",0.2,0,0.9,1,0.9
"12121","X837472","BoneMarrow",1,0,1,1,1
"12122","X837705","BoneMarrow",1,1,1,1,1
"12123","X837779","BoneMarrow",0,0,1,1,1
"12124","X837881","BoneMarrow",1,0,1,1,1
"12125","X837883","BoneMarrow",1,0,1,1,1
"12126","X837901","BoneMarrow",0.8,0,1,1,1
"12127","X837910","BoneMarrow",0,0,1,1,1
"12128","X837969","BoneMarrow",1,1,1,1,0.9
"12129","X838167","BoneMarrow",1,1,1,1,1
"12130","X838183","BoneMarrow",1,1,1,1,0.9
"12131","X838184","BoneMarrow",0,0,1,1,1
"12132","X838227","BoneMarrow",0,1,1,1,1
"12133","X838313","BoneMarrow",1,0,1,1,1
"12134","X83839","BoneMarrow",1,1,1,1,1
"12135","X838411","BoneMarrow",0,0,1,1,1
"12136","X838428","BoneMarrow",1,0,1,1,1
"12137","X838457","BoneMarrow",0.2,1,1,1,1
"12138","X838478","BoneMarrow",0,0.1,0.2,0,0
"12139","X838518","BoneMarrow",1,0,1,1,1
"12140","X838651","BoneMarrow",1,0,1,1,1
"12141","X838683","BoneMarrow",0,1,1,1,1
"12142","X838814","BoneMarrow",1,0,1,1,1
"12143","X838883","BoneMarrow",0,1,1,1,1
"12144","X838921","BoneMarrow",0.6,0,1,1,1
"12145","X839091","BoneMarrow",1,1,1,1,1
"12146","X839106","BoneMarrow",1,0,1,1,1
"12147","X839338","BoneMarrow",0,1,1,1,0.2
"12148","X839377","BoneMarrow",1,0.9,1,1,1
"12149","X83942","BoneMarrow",1,1,1,1,1
"12150","X839420","BoneMarrow",0,0,1,1,1
"12151","X839449","BoneMarrow",1,1,1,1,1
"12152","X839465","BoneMarrow",0,0,1,1,1
"12153","X839499","BoneMarrow",0,0,1,1,1
"12154","X839571","BoneMarrow",0,0,1,1,1
"12155","X839586","BoneMarrow",1,1,1,1,1
"12156","X839595","BoneMarrow",0,1,1,1,1
"12157","X83965","BoneMarrow",0,0,1,1,1
"12158","X839651","BoneMarrow",0.95,1,1,1,1
"12159","X839664","BoneMarrow",0,0,1,0.9,0
"12160","X839781","BoneMarrow",0,0,1,1,1
"12161","X839850","BoneMarrow",0,0.3,1,0,1
"12162","X839887","BoneMarrow",0,0,0.5,0,0
"12163","X839960","BoneMarrow",0,0,1,1,1
"12164","X840003","BoneMarrow",1,1,1,1,1
"12165","X840152","BoneMarrow",0,0,1,1,1
"12166","X840205","BoneMarrow",0,0,1,1,1
"12167","X84040","BoneMarrow",0,1,1,1,1
"12168","X84048","BoneMarrow",0,0,1,1,1
"12169","X840648","BoneMarrow",0,0,1,1,1
"12170","X840819","BoneMarrow",1,1,1,1,1
"12171","X840822","BoneMarrow",0,0,1,1,1
"12172","X840890","BoneMarrow",1,1,1,1,1
"12173","X840963","BoneMarrow",0,0,1,1,1
"12174","X841016","BoneMarrow",1,1,1,1,1
"12175","X841258","BoneMarrow",1,0,1,1,1
"12176","X841282","BoneMarrow",1,1,1,1,1
"12177","X841307","BoneMarrow",0,0,1,1,1
"12178","X841397","BoneMarrow",0,0,1,1,1
"12179","X841401","BoneMarrow",0,1,1,1,1
"12180","X841518","BoneMarrow",0,1,1,1,1
"12181","X841606","BoneMarrow",1,0,1,1,1
"12182","X841701","BoneMarrow",0,0,1,1,1
"12183","X84175","BoneMarrow",1,0,0.8,1,1
"12184","X841773","BoneMarrow",0,0,0,0,0
"12185","X84178","BoneMarrow",1,1,1,1,1
"12186","X841799","BoneMarrow",0,0,0,0,0
"12187","X841802","BoneMarrow",0.9,0,0.9,1,1
"12188","X841903","BoneMarrow",0,0.9,0,1,0
"12189","X84192","BoneMarrow",0,1,0,0,0
"12190","X842176","BoneMarrow",1,1,1,1,1
"12191","X842188","BoneMarrow",1,1,1,1,0.9
"12192","X842287","BoneMarrow",0,1,1,1,1
"12193","X842354","BoneMarrow",1,1,1,1,1
"12194","X842375","BoneMarrow",1,1,1,1,1
"12195","X842639","BoneMarrow",0.2,1,1,1,1
"12196","X842712","BoneMarrow",0,0.4,1,1,0.2
"12197","X842744","BoneMarrow",0,0,1,0.9,0.8
"12198","X842773","BoneMarrow",0.45,0,1,1,1
"12199","X842886","BoneMarrow",1,0,1,1,1
"12200","X843027","BoneMarrow",0,0,1,0.4,1
"12201","X843076","BoneMarrow",1,0,1,1,1
"12202","X843133","BoneMarrow",1,1,1,1,1
"12203","X843169","BoneMarrow",0.5,0,1,1,1
"12204","X843199","BoneMarrow",1,1,1,1,1
"12205","X843327","BoneMarrow",0,0.3,0.8,1,1
"12206","X843381","BoneMarrow",0,0,1,1,1
"12207","X843386","BoneMarrow",1,0,0.9,1,1
"12208","X843440","BoneMarrow",1,1,1,1,1
"12209","X843450","BoneMarrow",0,0,1,1,1
"12210","X843493","BoneMarrow",1,1,1,1,1
"12211","X843502","BoneMarrow",1,1,0.9,0.6,0
"12212","X843617","BoneMarrow",0,0,1,1,1
"12213","X843648","BoneMarrow",0,0.8,1,1,1
"12214","X843807","BoneMarrow",1,0,1,0.2,1
"12215","X843825","BoneMarrow",0.1,0.2,0,0,0
"12216","X843868","BoneMarrow",0,0,0,0,0
"12217","X843873","BoneMarrow",0.1,0,1,1,1
"12218","X843929","BoneMarrow",1,1,1,1,1
"12219","X844307","BoneMarrow",0,0,1,1,1
"12220","X844314","BoneMarrow",0.9,1,1,1,1
"12221","X844365","BoneMarrow",0.15,1,1,1,1
"12222","X844460","BoneMarrow",0.75,0,1,1,1
"12223","X844542","BoneMarrow",1,1,1,1,1
"12224","X844630","BoneMarrow",1,1,1,1,1
"12225","X844683","BoneMarrow",0,0,1,1,1
"12226","X844819","BoneMarrow",1,1,1,1,1
"12227","X844835","BoneMarrow",1,1,1,0.6,1
"12228","X844967","BoneMarrow",0.1,0,1,1,1
"12229","X84509","BoneMarrow",0.3,1,1,1,1
"12230","X845126","BoneMarrow",0.9,0,1,1,1
"12231","X845131","BoneMarrow",1,0,1,1,1
"12232","X845142","BoneMarrow",1,1,1,0.8,1
"12233","X845150","BoneMarrow",0,0,1,1,0.7
"12234","X845151","BoneMarrow",1,1,1,1,1
"12235","X84517","BoneMarrow",1,0,1,1,1
"12236","X845210","BoneMarrow",0,1,1,1,0
"12237","X845252","BoneMarrow",0,1,1,0.2,0.6
"12238","X845294","BoneMarrow",0,0.8,1,1,0
"12239","X845486","BoneMarrow",0,0,1,1,1
"12240","X84566","BoneMarrow",1,1,1,1,1
"12241","X845852","BoneMarrow",0.4,0,1,1,1
"12242","X845914","BoneMarrow",1,1,1,1,1
"12243","X845987","BoneMarrow",1,1,1,1,1
"12244","X846","BoneMarrow",0,1,1,1,1
"12245","X846000","BoneMarrow",0,0,0.6,0.5,0.8
"12246","X84603","BoneMarrow",0,0,1,1,1
"12247","X846085","BoneMarrow",0.9,0,1,1,1
"12248","X846133","BoneMarrow",1,1,1,1,1
"12249","X846158","BoneMarrow",0,1,1,1,0.3
"12250","X846171","BoneMarrow",1,1,1,1,1
"12251","X846278","BoneMarrow",0,1,1,1,1
"12252","X846341","BoneMarrow",0,0,1,1,1
"12253","X846412","BoneMarrow",0,0,1,0.6,0.8
"12254","X846444","BoneMarrow",0.4,0,1,1,1
"12255","X84658","BoneMarrow",0,1,1,1,0.3
"12256","X84671","BoneMarrow",1,0,1,1,1
"12257","X846768","BoneMarrow",1,1,1,1,1
"12258","X846872","BoneMarrow",1,0,1,1,1
"12259","X846903","BoneMarrow",1,1,1,1,1
"12260","X846988","BoneMarrow",0,0,1,0.8,0.1
"12261","X847067","BoneMarrow",0.75,0,1,1,1
"12262","X847123","BoneMarrow",0,0,1,1,1
"12263","X847160","BoneMarrow",0,0,1,1,1
"12264","X847193","BoneMarrow",0.5,0,0.9,1,1
"12265","X847221","BoneMarrow",0.9,1,1,1,1
"12266","X847291","BoneMarrow",1,1,1,1,1
"12267","X847309","BoneMarrow",0,1,1,1,0.7
"12268","X847328","BoneMarrow",0.8,1,1,1,1
"12269","X847415","BoneMarrow",1,1,1,1,1
"12270","X847474","BoneMarrow",0,0,1,1,1
"12271","X847481","BoneMarrow",1,1,1,1,1
"12272","X847590","BoneMarrow",0,0,1,1,1
"12273","X847687","BoneMarrow",1,0,0.9,0,0.8
"12274","X847734","BoneMarrow",1,1,1,1,1
"12275","X847765","BoneMarrow",0.7,1,1,1,1
"12276","X84777","BoneMarrow",0.25,0.6,1,1,0
"12277","X847812","BoneMarrow",1,1,1,1,1
"12278","X847826","BoneMarrow",0,0,1,1,1
"12279","X84787","BoneMarrow",0,0.1,1,1,0
"12280","X847908","BoneMarrow",0,0,1,1,0
"12281","X847994","BoneMarrow",1,1,1,1,1
"12282","X848020","BoneMarrow",0,1,1,0.8,0.6
"12283","X848160","BoneMarrow",1,0,1,1,1
"12284","X848368","BoneMarrow",1,0,1,0.9,1
"12285","X848370","BoneMarrow",0.55,1,1,1,1
"12286","X848402","BoneMarrow",0,0,0.7,0.9,0
"12287","X848427","BoneMarrow",0,0,0,0,0
"12288","X848476","BoneMarrow",1,0,1,1,1
"12289","X84851","BoneMarrow",0,0,0.6,1,0
"12290","X848563","BoneMarrow",0,0.9,1,1,1
"12291","X848568","BoneMarrow",0,1,0,0.3,0
"12292","X848575","BoneMarrow",0,0,1,1,0
"12293","X848649","BoneMarrow",0,1,1,1,1
"12294","X848688","BoneMarrow",1,0,1,1,1
"12295","X84870","BoneMarrow",0,1,1,1,1
"12296","X848823","BoneMarrow",1,1,1,1,1
"12297","X848943","BoneMarrow",0,0.1,1,1,1
"12298","X849000","BoneMarrow",0.2,0,1,0.1,0.5
"12299","X849005","BoneMarrow",0,0,0.9,1,0.1
"12300","X849013","BoneMarrow",1,0,1,1,1
"12301","X849037","BoneMarrow",1,0,0,0.1,0
"12302","X849109","BoneMarrow",1,1,1,1,1
"12303","X849148","BoneMarrow",0,0,0,0.6,0
"12304","X849223","BoneMarrow",0,1,1,1,1
"12305","X849234","BoneMarrow",1,0,1,1,1
"12306","X849237","BoneMarrow",1,0,1,1,1
"12307","X849256","BoneMarrow",1,0,1,1,1
"12308","X849263","BoneMarrow",1,0,1,1,1
"12309","X849286","BoneMarrow",1,0,1,1,1
"12310","X849302","BoneMarrow",1,1,1,1,1
"12311","X849525","BoneMarrow",1,0,1,1,1
"12312","X849632","BoneMarrow",0,0.1,0.4,1,1
"12313","X849657","BoneMarrow",0.5,1,1,1,1
"12314","X849661","BoneMarrow",0,0,0.4,0.1,0
"12315","X84967","BoneMarrow",0,0,1,1,1
"12316","X849839","BoneMarrow",0,0,1,1,0
"12317","X849861","BoneMarrow",0,1,1,1,1
"12318","X849938","BoneMarrow",1,1,1,1,1
"12319","X849953","BoneMarrow",0,0,0.8,0,0
"12320","X849970","BoneMarrow",0.1,0.9,1,1,0.6
"12321","X849974","BoneMarrow",0,0,1,1,1
